imdb_title_id,MPAA_rating,Distributor,boxoffice_link
tt0120824,MPAAR,MiramaxSee full company information,https://www.boxofficemojo.com/title/tt0120824/?ref_=bo_se_r_1
tt0280707,MPAAR,USA FilmsSee full company information,https://www.boxofficemojo.com/title/tt0280707/?ref_=bo_se_r_1
tt0265086,MPAAR,Revolution StudiosSee full company information,https://www.boxofficemojo.com/title/tt0265086/?ref_=bo_se_r_1
tt0277027,MPAAPG-13,New Line CinemaSee full company information,https://www.boxofficemojo.com/title/tt0277027/?ref_=bo_se_r_1
tt0305711,MPAAPG-13,Twentieth Century FoxSee full company information,https://www.boxofficemojo.com/title/tt0305711/?ref_=bo_se_r_1
tt0257568,MPAAPG,Warner Bros.See full company information,https://www.boxofficemojo.com/title/tt0257568/?ref_=bo_se_r_1
tt0271668,MPAAPG-13,Sony Pictures Entertainment (SPE)See full company information,https://www.boxofficemojo.com/title/tt0271668/?ref_=bo_se_r_1
tt0295289,MPAAPG-13,Metro-Goldwyn-Mayer (MGM)See full company information,https://www.boxofficemojo.com/title/tt0295289/?ref_=bo_se_r_1
tt0282209,MPAAPG-13,Revolution StudiosSee full company information,https://www.boxofficemojo.com/title/tt0282209/?ref_=bo_se_r_1
tt0292506,MPAAPG-13,Walt Disney Studios Motion PicturesSee full company information,https://www.boxofficemojo.com/title/tt0292506/?ref_=bo_se_r_1
tt0309593,MPAAR,New Line CinemaSee full company information,https://www.boxofficemojo.com/title/tt0309593/?ref_=bo_se_r_1
tt0326769,MPAAPG-13,DreamWorks DistributionSee full company information,https://www.boxofficemojo.com/title/tt0326769/?ref_=bo_se_r_1
tt0280720,MPAAR,Universal PicturesSee full company information,https://www.boxofficemojo.com/title/tt0280720/?ref_=bo_se_r_1
tt0251127,MPAAPG-13,Paramount PicturesSee full company information,https://www.boxofficemojo.com/title/tt0251127/?ref_=bo_se_r_1
tt0300471,MPAAPG-13,Walt Disney Studios Motion PicturesSee full company information,https://www.boxofficemojo.com/title/tt0300471/?ref_=bo_se_r_1
tt0301181,MPAAR,Focus FeaturesSee full company information,https://www.boxofficemojo.com/title/tt0301181/?ref_=bo_se_r_1
tt0287978,MPAAPG-13,Twentieth Century FoxSee full company information,https://www.boxofficemojo.com/title/tt0287978/?ref_=bo_se_r_1
tt0283426,MPAAG,Walt Disney Studios Motion PicturesSee full company information,https://www.boxofficemojo.com/title/tt0283426/?ref_=bo_se_r_1
tt0302886,MPAAR,DreamWorks DistributionSee full company information,https://www.boxofficemojo.com/title/tt0302886/?ref_=bo_se_r_1
tt0289992,MPAAR,Universal PicturesSee full company information,https://www.boxofficemojo.com/title/tt0289992/?ref_=bo_se_r_1
tt0279111,MPAAPG-13,Warner Bros.See full company information,https://www.boxofficemojo.com/title/tt0279111/?ref_=bo_se_r_1
tt0279331,MPAAR,United ArtistsSee full company information,https://www.boxofficemojo.com/title/tt0279331/?ref_=bo_se_r_1
tt0306685,MPAAR,Warner Bros.See full company information,https://www.boxofficemojo.com/title/tt0306685/?ref_=bo_se_r_1
tt0305669,MPAAPG-13,Walt Disney Studios Motion PicturesSee full company information,https://www.boxofficemojo.com/title/tt0305669/?ref_=bo_se_r_1
tt0314353,MPAAR,Revolution StudiosSee full company information,https://www.boxofficemojo.com/title/tt0314353/?ref_=bo_se_r_1
tt0298408,MPAAR,Sony Pictures ClassicsSee full company information,https://www.boxofficemojo.com/title/tt0298408/?ref_=bo_se_r_1
tt0286499,MPAAPG-13,Fox Searchlight PicturesSee full company information,https://www.boxofficemojo.com/title/tt0286499/?ref_=bo_se_r_1
tt0313911,MPAAPG,Metro-Goldwyn-Mayer (MGM)See full company information,https://www.boxofficemojo.com/title/tt0313911/?ref_=bo_se_r_1
tt0310357,MPAAPG-13,New Line CinemaSee full company information,https://www.boxofficemojo.com/title/tt0310357/?ref_=bo_se_r_1
tt0285531,MPAAR ,Warner Bros.See full company information,https://www.boxofficemojo.com/title/tt0285531/?ref_=bo_se_r_1
tt0323642,MPAAG,Walt Disney Studios Motion PicturesSee full company information,https://www.boxofficemojo.com/title/tt0323642/?ref_=bo_se_r_1
tt0264150,MPAAPG-13,MiramaxSee full company information,https://www.boxofficemojo.com/title/tt0264150/?ref_=bo_se_r_1
tt0285462,MPAAR,Artisan EntertainmentSee full company information,https://www.boxofficemojo.com/title/tt0285462/?ref_=bo_se_r_1
tt0325537,MPAAPG-13,DreamWorks DistributionSee full company information,https://www.boxofficemojo.com/title/tt0325537/?ref_=bo_se_r_1
tt0298814,MPAAPG-13,Paramount PicturesSee full company information,https://www.boxofficemojo.com/title/tt0298814/?ref_=bo_se_r_1
tt0264395,MPAAR,Sony Pictures Entertainment (SPE)See full company information,https://www.boxofficemojo.com/title/tt0264395/?ref_=bo_se_r_1
tt0281820,MPAAR,Fox Searchlight PicturesSee full company information,https://www.boxofficemojo.com/title/tt0281820/?ref_=bo_se_r_1
tt0183649,MPAAR,Twentieth Century FoxSee full company information,https://www.boxofficemojo.com/title/tt0183649/?ref_=bo_se_r_1
tt0286788,MPAAPG,Warner Bros.See full company information,https://www.boxofficemojo.com/title/tt0286788/?ref_=bo_se_r_1
tt0266465,MPAAR,New Line CinemaSee full company information,https://www.boxofficemojo.com/title/tt0266465/?ref_=bo_se_r_1
tt0305224,MPAAPG-13,Revolution StudiosSee full company information,https://www.boxofficemojo.com/title/tt0305224/?ref_=bo_se_r_1
tt0251736,MPAAR,LionsgateSee full company information,https://www.boxofficemojo.com/title/tt0251736/?ref_=bo_se_r_1
tt0280477,MPAAR,Paramount PicturesSee full company information,https://www.boxofficemojo.com/title/tt0280477/?ref_=bo_se_r_1
tt0245803,MPAAPG-13,Metro-Goldwyn-Mayer (MGM)See full company information,https://www.boxofficemojo.com/title/tt0245803/?ref_=bo_se_r_1
tt0310281,MPAAPG-13,Warner Bros.See full company information,https://www.boxofficemojo.com/title/tt0310281/?ref_=bo_se_r_1
tt0323572,MPAAPG,Twentieth Century FoxSee full company information,https://www.boxofficemojo.com/title/tt0323572/?ref_=bo_se_r_1
tt0311289,MPAAPG,Walt Disney Studios Motion PicturesSee full company information,https://www.boxofficemojo.com/title/tt0311289/?ref_=bo_se_r_1
tt0328099,MPAAPG-13,Warner Bros.See full company information,https://www.boxofficemojo.com/title/tt0328099/?ref_=bo_se_r_1
tt0309698,MPAAR,Sony Pictures Entertainment (SPE)See full company information,https://www.boxofficemojo.com/title/tt0309698/?ref_=bo_se_r_1
tt0310910,MPAAR,LionsgateSee full company information,https://www.boxofficemojo.com/title/tt0310910/?ref_=bo_se_r_1
tt0311110,MPAAPG-13,Metro-Goldwyn-Mayer (MGM)See full company information,https://www.boxofficemojo.com/title/tt0311110/?ref_=bo_se_r_1
tt0290334,MPAAPG-13,Twentieth Century FoxSee full company information,https://www.boxofficemojo.com/title/tt0290334/?ref_=bo_se_r_1
tt0306841,MPAAPG,Walt Disney Studios Motion PicturesSee full company information,https://www.boxofficemojo.com/title/tt0306841/?ref_=bo_se_r_1
tt0317303,MPAAPG,Revolution StudiosSee full company information,https://www.boxofficemojo.com/title/tt0317303/?ref_=bo_se_r_1
tt0309530,MPAAPG-13,Twentieth Century FoxSee full company information,https://www.boxofficemojo.com/title/tt0309530/?ref_=bo_se_r_1
tt0234215,MPAAR ,Warner Bros.See full company information,https://www.boxofficemojo.com/title/tt0234215/?ref_=bo_se_r_1
tt0315327,MPAAPG-13,Universal PicturesSee full company information,https://www.boxofficemojo.com/title/tt0315327/?ref_=bo_se_r_1
tt0314786,MPAAPG-13,Warner Bros.See full company information,https://www.boxofficemojo.com/title/tt0314786/?ref_=bo_se_r_1
tt0317740,MPAAPG-13,Paramount PicturesSee full company information,https://www.boxofficemojo.com/title/tt0317740/?ref_=bo_se_r_1
tt0295700,MPAAR,Twentieth Century FoxSee full company information,https://www.boxofficemojo.com/title/tt0295700/?ref_=bo_se_r_1
tt0322259,MPAAPG-13,Universal PicturesSee full company information,https://www.boxofficemojo.com/title/tt0322259/?ref_=bo_se_r_1
tt0337711,MPAAPG,Paramount PicturesSee full company information,https://www.boxofficemojo.com/title/tt0337711/?ref_=bo_se_r_1
tt0329717,MPAAPG-13,Revolution StudiosSee full company information,https://www.boxofficemojo.com/title/tt0329717/?ref_=bo_se_r_1
tt0329028,MPAAPG-13,New Line CinemaSee full company information,https://www.boxofficemojo.com/title/tt0329028/?ref_=bo_se_r_1
tt0286716,MPAAPG-13,Universal PicturesSee full company information,https://www.boxofficemojo.com/title/tt0286716/?ref_=bo_se_r_1
tt0318283,MPAAPG-13,Warner Bros.See full company information,https://www.boxofficemojo.com/title/tt0318283/?ref_=bo_se_r_1
tt0339034,MPAAPG,Twentieth Century FoxSee full company information,https://www.boxofficemojo.com/title/tt0339034/?ref_=bo_se_r_1
tt0305357,MPAAPG-13,Sony Pictures Entertainment (SPE)See full company information,https://www.boxofficemojo.com/title/tt0305357/?ref_=bo_se_r_1
tt0181852,MPAAR,Warner Bros.See full company information,https://www.boxofficemojo.com/title/tt0181852/?ref_=bo_se_r_1
tt0333780,MPAAPG-13,Metro-Goldwyn-Mayer (MGM)See full company information,https://www.boxofficemojo.com/title/tt0333780/?ref_=bo_se_r_1
tt0165982,MPAAPG,DreamWorks DistributionSee full company information,https://www.boxofficemojo.com/title/tt0165982/?ref_=bo_se_r_1
tt0325980,MPAAPG-13,Walt Disney Studios Motion PicturesSee full company information,https://www.boxofficemojo.com/title/tt0325980/?ref_=bo_se_r_1
tt0311429,MPAAPG-13,Twentieth Century FoxSee full company information,https://www.boxofficemojo.com/title/tt0311429/?ref_=bo_se_r_1
tt0172156,MPAAR,Sony Pictures Entertainment (SPE)See full company information,https://www.boxofficemojo.com/title/tt0172156/?ref_=bo_se_r_1
tt0274166,MPAAPG,Universal PicturesSee full company information,https://www.boxofficemojo.com/title/tt0274166/?ref_=bo_se_r_1
tt0319524,MPAAPG-13,New Line CinemaSee full company information,https://www.boxofficemojo.com/title/tt0319524/?ref_=bo_se_r_1
tt0329575,MPAAPG-13,Universal PicturesSee full company information,https://www.boxofficemojo.com/title/tt0329575/?ref_=bo_se_r_1
tt0338459,MPAAPG,Dimension FilmsSee full company information,https://www.boxofficemojo.com/title/tt0338459/?ref_=bo_se_r_1
tt0325703,MPAAPG-13,Paramount PicturesSee full company information,https://www.boxofficemojo.com/title/tt0325703/?ref_=bo_se_r_1
tt0328828,MPAAR,Universal PicturesSee full company information,https://www.boxofficemojo.com/title/tt0328828/?ref_=bo_se_r_1
tt0299930,MPAAR,Revolution StudiosSee full company information,https://www.boxofficemojo.com/title/tt0299930/?ref_=bo_se_r_1
tt0314630,MPAAR,Manhattan Pictures,https://www.boxofficemojo.com/title/tt0314630/?ref_=bo_se_r_1
tt0322330,MPAAPG,Walt Disney Studios Motion PicturesSee full company information,https://www.boxofficemojo.com/title/tt0322330/?ref_=bo_se_r_1
tt0257076,MPAAPG-13,Sony Pictures Entertainment (SPE)See full company information,https://www.boxofficemojo.com/title/tt0257076/?ref_=bo_se_r_1
tt0306734,MPAAPG-13,Fox Searchlight PicturesSee full company information,https://www.boxofficemojo.com/title/tt0306734/?ref_=bo_se_r_1
tt0329101,MPAAR,New Line CinemaSee full company information,https://www.boxofficemojo.com/title/tt0329101/?ref_=bo_se_r_1
tt0316356,MPAAR,Walt Disney Studios Motion PicturesSee full company information,https://www.boxofficemojo.com/title/tt0316356/?ref_=bo_se_r_1
tt0263757,MPAAPG-13,Metro-Goldwyn-Mayer (MGM)See full company information,https://www.boxofficemojo.com/title/tt0263757/?ref_=bo_se_r_1
tt0305206,MPAAR,Fine Line FeaturesSee full company information,https://www.boxofficemojo.com/title/tt0305206/?ref_=bo_se_r_1
tt0338077,MPAAPG-13,Warner Bros.See full company information,https://www.boxofficemojo.com/title/tt0338077/?ref_=bo_se_r_1
tt0328538,MPAAR,Fox Searchlight PicturesSee full company information,https://www.boxofficemojo.com/title/tt0328538/?ref_=bo_se_r_1
tt0288045,MPAAPG-13,TriStar PicturesSee full company information,https://www.boxofficemojo.com/title/tt0288045/?ref_=bo_se_r_1
tt0270980,MPAAPG-13,Dimension FilmsSee full company information,https://www.boxofficemojo.com/title/tt0270980/?ref_=bo_se_r_1
tt0301470,MPAAR,United ArtistsSee full company information,https://www.boxofficemojo.com/title/tt0301470/?ref_=bo_se_r_1
tt0325258,MPAAPG-13,Paramount PicturesSee full company information,https://www.boxofficemojo.com/title/tt0325258/?ref_=bo_se_r_1
tt0304711,MPAAR,Twentieth Century FoxSee full company information,https://www.boxofficemojo.com/title/tt0304711/?ref_=bo_se_r_1
tt0285823,MPAAR ,Sony Pictures Entertainment (SPE)See full company information,https://www.boxofficemojo.com/title/tt0285823/?ref_=bo_se_r_1
tt0325805,MPAAPG-13,Warner Bros.See full company information,https://www.boxofficemojo.com/title/tt0325805/?ref_=bo_se_r_1
tt0335266,MPAAR ,Focus FeaturesSee full company information,https://www.boxofficemojo.com/title/tt0335266/?ref_=bo_se_r_1
tt0303816,MPAAR,LionsgateSee full company information,https://www.boxofficemojo.com/title/tt0303816/?ref_=bo_se_r_1
tt0320691,MPAAR,Screen GemsSee full company information,https://www.boxofficemojo.com/title/tt0320691/?ref_=bo_se_r_1
tt0327137,MPAAPG,New Line CinemaSee full company information,https://www.boxofficemojo.com/title/tt0327137/?ref_=bo_se_r_1
tt0191133,MPAAPG-13,Paramount PicturesSee full company information,https://www.boxofficemojo.com/title/tt0191133/?ref_=bo_se_r_1
tt0331468,MPAAR,Walt Disney Studios Motion PicturesSee full company information,https://www.boxofficemojo.com/title/tt0331468/?ref_=bo_se_r_1
tt0313792,MPAAR,DreamWorks DistributionSee full company information,https://www.boxofficemojo.com/title/tt0313792/?ref_=bo_se_r_1
tt0327850,MPAAPG-13,Universal PicturesSee full company information,https://www.boxofficemojo.com/title/tt0327850/?ref_=bo_se_r_1
tt0328589,MPAAPG-13,Walt Disney Studios Motion PicturesSee full company information,https://www.boxofficemojo.com/title/tt0328589/?ref_=bo_se_r_1
tt0266489,MPAAPG-13,MiramaxSee full company information,https://www.boxofficemojo.com/title/tt0266489/?ref_=bo_se_r_1
tt0309820,MPAAPG-13,R.S. EntertainmentSee full company information,https://www.boxofficemojo.com/title/tt0309820/?ref_=bo_se_r_1
tt0332379,MPAAPG-13,Paramount PicturesSee full company information,https://www.boxofficemojo.com/title/tt0332379/?ref_=bo_se_r_1
tt0313443,MPAAPG-13,Metro-Goldwyn-Mayer (MGM)See full company information,https://www.boxofficemojo.com/title/tt0313443/?ref_=bo_se_r_1
tt0340377,MPAAR,MiramaxSee full company information,https://www.boxofficemojo.com/title/tt0340377/?ref_=bo_se_r_1
tt0327056,MPAAR,Warner Bros.See full company information,https://www.boxofficemojo.com/title/tt0327056/?ref_=bo_se_r_1
tt0266697,MPAAR ,MiramaxSee full company information,https://www.boxofficemojo.com/title/tt0266697/?ref_=bo_se_r_1
tt0326900,MPAAPG,Metro-Goldwyn-Mayer (MGM)See full company information,https://www.boxofficemojo.com/title/tt0326900/?ref_=bo_se_r_1
tt0138524,MPAAPG-13,Universal PicturesSee full company information,https://www.boxofficemojo.com/title/tt0138524/?ref_=bo_se_r_1
tt0317676,MPAAR,Artisan EntertainmentSee full company information,https://www.boxofficemojo.com/title/tt0317676/?ref_=bo_se_r_1
tt0324216,MPAAR ,New Line CinemaSee full company information,https://www.boxofficemojo.com/title/tt0324216/?ref_=bo_se_r_1
tt0313542,MPAAPG-13,Twentieth Century FoxSee full company information,https://www.boxofficemojo.com/title/tt0313542/?ref_=bo_se_r_1
tt0199626,MPAAR,Screen GemsSee full company information,https://www.boxofficemojo.com/title/tt0199626/?ref_=bo_se_r_1
tt0306047,MPAAPG-13,Dimension FilmsSee full company information,https://www.boxofficemojo.com/title/tt0306047/?ref_=bo_se_r_1
tt0328880,MPAAG,Walt Disney Studios Motion PicturesSee full company information,https://www.boxofficemojo.com/title/tt0328880/?ref_=bo_se_r_1
tt0316465,MPAAPG,Revolution StudiosSee full company information,https://www.boxofficemojo.com/title/tt0316465/?ref_=bo_se_r_1
tt0294357,MPAAR,Paramount PicturesSee full company information,https://www.boxofficemojo.com/title/tt0294357/?ref_=bo_se_r_1
tt0308383,MPAAR,MiramaxSee full company information,https://www.boxofficemojo.com/title/tt0308383/?ref_=bo_se_r_1
tt0242653,MPAAR ,Warner Bros.See full company information,https://www.boxofficemojo.com/title/tt0242653/?ref_=bo_se_r_1
tt0319343,MPAAPG,New Line CinemaSee full company information,https://www.boxofficemojo.com/title/tt0319343/?ref_=bo_se_r_1
tt0314331,MPAAR ,Universal PicturesSee full company information,https://www.boxofficemojo.com/title/tt0314331/?ref_=bo_se_r_1
tt0311113,MPAAPG-13,Twentieth Century FoxSee full company information,https://www.boxofficemojo.com/title/tt0311113/?ref_=bo_se_r_1
tt0318155,MPAAPG,Warner Bros.See full company information,https://www.boxofficemojo.com/title/tt0318155/?ref_=bo_se_r_1
tt0312528,MPAAPG,Universal PicturesSee full company information,https://www.boxofficemojo.com/title/tt0312528/?ref_=bo_se_r_1
tt0348836,MPAAR,Warner Bros.See full company information,https://www.boxofficemojo.com/title/tt0348836/?ref_=bo_se_r_1
tt0315733,MPAAR,Focus FeaturesSee full company information,https://www.boxofficemojo.com/title/tt0315733/?ref_=bo_se_r_1
tt0258068,MPAAR,MiramaxSee full company information,https://www.boxofficemojo.com/title/tt0258068/?ref_=bo_se_r_1
tt0338094,MPAAPG,Walt Disney Studios Motion PicturesSee full company information,https://www.boxofficemojo.com/title/tt0338094/?ref_=bo_se_r_1
